ID,Gender,Race,Ethnicity,Age,Income
402130,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.833333333333336,1057.142857142857
402256,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),37.0,1680.0
402257,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.555555555555557,800.0
402258,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),40.72727272727273,770.0
402534,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.0,498.0
403186,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.416666666666668,733.0
403469,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.0,1072.0
403745,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),31.6,1200.0
404217,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.6,800.0
405095,Trans Female (MTF or Male to Female),White (HUD),Non-Hispanic/Non-Latino (HUD),30.0,733.0
405331,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0,1200.0
405886,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),64.5,787.5
405919,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),58.0,1072.0
405932,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.0,1117.0
405977,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0,750.0
407001,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),58.333333333333336,1850.0
407414,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.0,1062.0
408793,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),39.0,600.0
409062,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),34.333333333333336,1650.0
409235,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0,840.0
409250,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),31.0,369.5
409587,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),55.0,960.0
409781,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),39.0,360.0
409835,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.0,1200.0
410155,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),19.0,1148.0
410222,Male,White (HUD),Hispanic/Latino (HUD),28.0,350.0
410574,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),53.0,268.0
411378,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.0,733.0
411380,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0,1085.0
411383,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.0,1186.0
411386,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0,771.0
411392,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0,750.0
411485,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),36.333333333333336,733.0
411652,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),48.0,700.0
411719,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),36.0,700.0
411775,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),30.0,1000.0
412307,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),20.0,1300.0
412579,Female,Black or African American (HUD),Hispanic/Latino (HUD),48.0,960.0
412591,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),60.0,725.0
412724,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0,733.0
412856,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),56.0,1200.0
412975,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0,700.0
413940,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0,600.0
413993,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0,700.0
415015,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0,646.0
415098,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0,500.0
415099,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),56.0,733.0
415100,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0,360.0
415101,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),59.0,777.0
415102,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),52.0,2160.0
415103,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0,600.0
415235,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),41.0,500.0
415333,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),31.0,733.0
415399,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),44.25,365.0
415631,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.0,730.0
415632,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),37.0,966.0
415679,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0,635.0
415733,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.0,400.0
415734,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),56.0,733.0
415735,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),27.142857142857142,450.0
415993,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0,4000.0
416074,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0,14.5
416285,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.5,600.0
416394,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),40.0,1000.0
416395,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),69.0,820.0
416696,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),49.285714285714285,1575.0
416771,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0,733.0
416982,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.0,962.5
417655,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),51.0,1000.0
417656,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),33.714285714285715,1400.0
417907,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),39.0,1200.0
418225,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.833333333333336,695.0
418365,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0,620.0
418366,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),50.0,733.0
418367,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),43.0,1000.0
418524,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0,739.0
418563,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.25,1200.0
418616,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.5,1059.0
418774,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.0,1900.0
418916,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),60.0,771.0
419118,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0,733.0
419122,Male,White (HUD),Hispanic/Latino (HUD),54.0,600.0
419123,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),22.0,2000.0
419124,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.72222222222222,200.0
419389,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0,4000.0
419391,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.125,1645.4545454545455
419523,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),66.0,1100.0
419525,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),60.5,737.3333333333334
419800,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0,1600.0
419801,Male,Black or African American (HUD),Hispanic/Latino (HUD),35.5,1560.0
419804,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),29.8,1600.0
419911,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),76.33333333333333,1320.0
419929,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),33.0,760.0
420019,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0,400.0
420149,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0,1000.0
420459,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0,200.0
420527,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0,700.0
420702,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.666666666666664,708.6666666666666
420712,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.0,2915.0
420825,Trans Female (MTF or Male to Female),White (HUD),Non-Hispanic/Non-Latino (HUD),37.25,375.5
420897,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.5,772.0
420997,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),64.0,774.0
421434,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0,2929.5
421503,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0,1230.04
421596,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.5,733.0
421698,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),42.0,1200.0
421788,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),37.5,978.0
421813,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),65.0,500.0
421826,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0,1500.0
421938,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),32.0,800.0
421939,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),61.0,600.0
422042,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0,1500.0
422213,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0,1200.0
422786,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.76923076923077,750.0
423089,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0,715.0
423291,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0,300.0
423292,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.0,733.0
423563,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),45.0,733.0
423732,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.0,733.0
423879,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0,155.0
423932,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),59.4,1800.0
424071,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0,600.0
424179,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.0,902.0
424403,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),20.4,800.0
424404,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.0,859.0
424809,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0,711.0
424996,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),37.0,600.0
424997,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0,1900.0
425239,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),70.0,587.5
425364,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0,300.0
425365,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.0,640.0
425704,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),74.0,908.0
425710,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0,740.0
425991,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),32.0,400.0
426181,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),35.333333333333336,60.0
426303,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),22.2,1200.0
426506,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),50.0,864.0
426508,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.0,680.0
427134,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),64.0,392.0
427284,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),51.666666666666664,733.3333333333334
427360,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),58.333333333333336,600.0
427535,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0,1606.0
427640,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),59.0,733.0
427731,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),51.0,641.0
428209,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),39.5,1900.0
428593,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0,252.5
428596,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0,780.0
428703,Male,Black or African American (HUD),Hispanic/Latino (HUD),19.666666666666668,1000.0
428792,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0,1000.0
428793,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0,1300.0
429149,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.625,585.7142857142857
429152,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),31.5,686.6666666666666
429484,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0,1000.0
429485,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),27.0,1800.0
430061,Female,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),36.0,473.0
430223,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0,1800.0
430243,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.5,1200.0
430244,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0,683.3333333333334
430325,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0,776.0
431031,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.666666666666664,1600.0
431032,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),72.0,829.0
431161,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.6,3436.0
431448,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),45.0,874.0
431450,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),48.0,1100.0
431858,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),61.0,758.0
431954,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),22.0,733.0
432407,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0,208.0
432549,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.0,385.0
432679,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0,1300.0
432681,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0,4000.0
432969,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),47.0,610.0
432970,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),60.0,699.0
433097,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0,357.5
433288,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),31.0,500.0
433289,Male,White (HUD),Hispanic/Latino (HUD),30.0,500.0
433377,Female,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),34.0,900.0
433461,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0,400.0
433565,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),74.0,650.0
434193,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0,1576.0
434697,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0,740.0
434698,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.0,733.0
434699,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),41.0,162.5
434700,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),57.0,2400.0
434832,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.333333333333336,880.0
434958,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),68.5,1500.0
435077,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),36.0,1900.0
435403,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),59.0,359.0
436016,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),36.0,1400.0
436421,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),39.0,1200.0
436993,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.5,376.5
436994,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),52.0,733.0
436995,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),30.0,582.5
437376,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),34.0,1500.0
437377,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0,1200.0
437666,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0,400.0
438076,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),48.0,909.0
438933,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0,764.0
439184,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),37.0,2400.0
439545,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),65.0,779.0
439857,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),39.0,753.0
439931,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),62.0,864.5
440230,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0,790.0
440231,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),40.0,733.0
440335,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0,700.0
440604,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),63.0,1679.0
440820,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0,733.0
441070,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0,1000.0
441221,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.833333333333336,1003.0
441505,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.5,350.0
441507,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),59.5,340.0
441508,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0,1600.0
441636,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0,1200.0
441891,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.0,2400.0
442102,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),24.0,200.0
442103,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),45.0,800.0
442585,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),60.0,500.0
442949,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.333333333333336,734.0
443052,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),70.0,1047.0
443138,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),31.0,2000.0
443341,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),60.0,538.5
443459,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0,733.0
443933,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),51.0,1200.0
444026,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),60.0,1000.0
444293,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.5,1150.0
444360,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0,133.0
444667,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),57.0,1500.0
444764,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0,700.0
444910,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0,1200.0
444974,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0,600.0
445154,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),23.0,488.0
445155,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0,200.0
445161,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.0,1200.0
445162,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),74.0,593.0
445701,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.0,616.0
446077,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),68.0,1000.0
446388,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),38.0,740.0
447152,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.166666666666668,750.0
447171,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),69.0,300.0
447283,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.5,665.0
447383,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0,1600.0
447680,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0,733.0
447760,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),51.0,1309.0
447807,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.0,1200.0
447809,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0,340.0
448175,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),23.0,1450.0
448688,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0,924.0
448742,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),62.0,1200.0
448799,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),66.0,1000.0
449483,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),66.5,263.0
449484,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),57.0,735.0
449670,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0,500.0
449958,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),68.0,525.0
450717,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0,300.0
450719,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.0,731.0
450723,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0,376.5
450898,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),27.0,735.0
451176,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),49.0,377.5
451207,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0,1200.0
451491,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.0,735.0
451680,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),67.0,900.0
451796,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),50.0,1124.0
451797,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),60.0,750.0
451900,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.0,2400.0
451901,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.0,1100.0
451981,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.0,1250.0
452111,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0,2000.0
452193,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0,857.0
452581,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.666666666666664,2314.0
452582,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.833333333333332,741.0
452667,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),37.0,1200.0
452762,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.5,735.0
452931,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.333333333333336,500.0
452947,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),53.0,1144.0
453206,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),41.0,1000.0
453208,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.0,735.0
453690,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.5,1000.0
454320,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.0,735.0
454737,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0,833.0
455002,Male,White (HUD),Hispanic/Latino (HUD),36.0,735.0
455112,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0,1100.0
455254,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),65.5,451.0
455775,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),60.0,1120.0
455984,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0,549.0
456071,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.0,760.0
456554,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0,800.0
457200,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),77.5,1688.0
457295,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.0,600.0
457430,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),57.0,735.0
457893,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.5,700.0
458135,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),30.0,1400.0
458217,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.5,1414.5
458307,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0,800.0
458308,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),72.0,1152.0
459027,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.0,1082.0
460180,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),35.0,936.0
460322,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.0,1360.0
460324,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0,2000.0
460325,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0,733.0
460493,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),53.0,948.0
460494,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0,620.0
460680,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0,800.0
460751,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.0,735.0
460752,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.5,600.0
460931,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0,735.0
461064,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0,580.0
461331,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.5,735.0
461539,Male,White (HUD),Hispanic/Latino (HUD),32.0,1200.0
461540,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),53.0,2000.0
461711,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0,1200.0
462367,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),68.0,375.5
462598,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0,740.0
462599,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0,780.0
462600,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0,730.0
462808,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.0,669.0
462809,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0,1078.0
463114,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),53.4,1200.0
463514,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0,400.0
463515,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.666666666666668,700.0
463800,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.0,850.0
